"","year","tourney_level","surface","round_group","minutes","Retirement","winner_team_hand","loser_team_hand","winner_age_mean","loser_age_mean","winner_ht_mean","loser_ht_mean","Total_Games"
"6677",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",30.07392197125,27.18685831625,180.5,188,18
"6678",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",26.96919917865,23.6728268309,180,184,30
"6679",2005,"Other levels","Hard","No Final",NA,"NO","RR","LR",30.45311430525,26.65434633815,180,187.5,17
"6680",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",31.41820670775,33.33333333335,175.5,181.5,26
"6681",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",26.47775496235,23.4948665298,184,183,17
"6682",2005,"Other levels","Hard","No Final",NA,"NO","RR","LR",29.9849418207,22.6776180698,190.5,188,22
"6683",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",25.9288158795,23.90006844625,188,179,17
"6684",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",25.20602327175,23.6741957563,179,175,29
"6685",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",28.68993839835,29.74401095145,185.5,180,23
"6686",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",28.68993839835,29.5509924709,185.5,184,29
"6687",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",29.74401095145,27.37440109515,180,188,20
"6688",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",27.37440109515,32.62422997945,188,181.5,25
"6689",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",28.68993839835,36.22039698835,185.5,181.5,35
"6690",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",29.5509924709,27.50718685835,184,185,36
"6691",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",29.74401095145,27.92470910335,180,193,15
"6692",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",32.62422997945,20.6173853525,181.5,NA,17
"6693",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",36.22039698835,27.0020533881,181.5,181.5,19
"6694",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",27.92470910335,26.1861738535,193,181.5,22
"6695",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",29.5509924709,30.9212867899,184,178,22
"6696",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",28.68993839835,26.2313483915,185.5,187.5,18
"6697",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",29.74401095145,23.2744695414,180,185,14
"6698",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",27.50718685835,23.9575633128,185,187.5,23
"6699",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",27.37440109515,27.0527036277,188,174,25
"6700",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",29.04996577685,32.27104722795,181.5,183,19
"6701",2005,"Other levels","Clay","Final",NA,"NO","RR","LL",29.04996577685,27.5154004107,181.5,185.5,30
"6702",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",32.27104722795,29.45516769335,183,185.5,23
"6703",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",29.45516769335,36.56536618755,185.5,181.5,28
"6704",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",29.04996577685,32.56399726215,181.5,186.5,21
"6705",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",32.27104722795,24.0807665982,183,181.5,17
"6706",2005,"Other levels","Clay","Final",NA,"NO","LL","RR",27.5154004107,30.39561943875,185.5,191.5,29
"6707",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",36.56536618755,23.7275838467,181.5,181.5,15
"6708",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",29.04996577685,28.4900752909,181.5,192,21
"6709",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",32.27104722795,27.19644079395,183,182.5,15
"6710",2005,"Other levels","Clay","No Final",NA,"NO","LL","RR",27.5154004107,29.03490759755,185.5,185.5,20
"6711",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",24.0807665982,29.28405201915,181.5,187.5,16
"6712",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",32.56399726215,27.33059548255,186.5,180,26
"6713",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",30.39561943875,28.5297741273,191.5,181.5,15
"6714",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",29.45516769335,24.9746748802,185.5,179,20
"6715",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",26.03011635865,25.8124572211,192,189,25
"6716",2005,"Other levels","Clay","Final",NA,"YES","LR","RR",26.03011635865,30.63655030805,192,188,12
"6717",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",25.8124572211,26.3778234086,189,182.5,38
"6718",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",30.63655030805,36.507871321,188,181.5,26
"6719",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.8124572211,28.97741273105,189,185.5,29
"6720",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",26.03011635865,30.33812457225,192,191.5,24
"6721",2005,"Other levels","Clay","Final",NA,"NO","LR","LR",26.3778234086,29.87816563995,182.5,186.5,23
"6722",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",36.507871321,27.71663244355,181.5,180,32
"6723",2005,"Other levels","Clay","No Final",NA,"NO","LR","LR",26.3778234086,32.2135523614,182.5,183,30
"6724",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",26.03011635865,26.5475701574,192,180,35
"6725",2005,"Other levels","Clay","No Final",NA,"NO","RR","LL",28.97741273105,29.1676933607,185.5,176.5,17
"6726",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",29.87816563995,28.99247091035,186.5,180.5,22
"6727",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.8124572211,21.7932922656,189,187.5,NA
"6728",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",30.33812457225,23.8234086242,191.5,185,23
"6729",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",30.63655030805,25.8069815195,188,184,23
"6730",2005,"Other levels","Grass","Final",NA,"NO","LR","RR",27.1047227926,30.56125941135,191.5,189.5,26
"6731",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",30.56125941135,28.4928131417,189.5,188,33
"6732",2005,"Other levels","Grass","Final",NA,"NO","LR","RR",27.1047227926,30.14647501715,191.5,180,38
"6733",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",30.56125941135,33.02669404515,189.5,181.5,19
"6734",2005,"Other levels","Grass","Final",NA,"NO","LR","RR",27.1047227926,27.24572210815,191.5,174,34
"6735",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",30.14647501715,32.0629705681,180,176.5,20
"6736",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",28.4928131417,21.2142368241,188,185,NA
"6737",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",30.56125941135,26.4284736482,189.5,188,18
"6738",2005,"Other levels","Grass","No Final",NA,"NO","LR","RR",27.1047227926,24.65023956195,191.5,184.5,26
"6739",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",21.2142368241,32.2984257358,185,174,22
"6740",2005,"Other levels","Grass","No Final",NA,"NO","RR","LR",32.0629705681,30.8925393566,176.5,186.5,28
"6741",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",30.14647501715,23.1211498973,180,190.5,17
"6742",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",28.4928131417,25.41683778235,188,184,24
"6743",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",33.02669404515,27.7905544148,181.5,189,22
"6744",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",27.24572210815,30.45311430525,174,191.5,39
"6745",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",24.65023956195,23.7453798768,184.5,188,24
"6746",2005,"Other levels","Grass","No Final",NA,"NO","RR","LR",21.2142368241,30.71457905545,185,188,22
"6747",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",23.1211498973,33.3470225873,190.5,189,35
"6748",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",27.24572210815,23.38535249825,174,187.5,17
"6749",2005,"Other levels","Grass","No Final",NA,"NO","RR","LR",25.41683778235,24.18480492815,184,NA,19
"6750",2005,"Other levels","Grass","No Final",NA,"NO","RR","LR",26.4284736482,32.62149212865,188,186.5,29
"6751",2005,"Other levels","Grass","No Final",NA,"NO","RR","LR",32.0629705681,31.90280629705,176.5,180.5,20
"6752",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",27.7905544148,27.8316221766,189,180,29
"6753",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.5694729637,30.33401779605,188,184,26
"6754",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.5694729637,25.5701574264,188,178,29
"6755",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",30.33401779605,28.11635865845,184,181.5,27
"6756",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",30.33401779605,29.76180698155,184,186.5,22
"6757",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.5694729637,25.13347022585,188,190.5,18
"6758",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.5701574264,32.0150581793,178,185.5,20
"6759",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",28.11635865845,26.3244353183,181.5,186.5,37
"6760",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",29.76180698155,31.1718001369,186.5,181.5,18
"6761",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",28.5694729637,23.56468172485,188,183,25
"6762",2005,"Other levels","Clay","No Final",NA,"YES","RR","RR",26.3244353183,36.6995208761,186.5,181.5,13
"6763",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",32.0150581793,27.5838466804,185.5,NA,18
"6764",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",30.33401779605,22.5968514716,184,186.5,15
"6765",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",25.5701574264,28.69541409995,178,181.5,19
"6766",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.13347022585,30.02053388095,190.5,191.5,28
"6767",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",28.11635865845,26.4873374401,181.5,185,22
"6768",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",28.23271731695,25.9671457906,186.5,189,26
"6769",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",25.9671457906,25.92470910335,189,184,21
"6770",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",28.23271731695,26.6995208761,186.5,188,NA
"6771",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",25.9671457906,28.5325119781,189,184,17
"6772",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",28.23271731695,21.86721423685,186.5,184,35
"6773",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",25.92470910335,27.28815879535,184,184.5,22
"6774",2005,"Other levels","Grass","Final",NA,"NO","RR","RR",26.6995208761,24.71184120465,188,190.5,NA
"6775",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",25.9671457906,20.1519507187,189,191.5,35
"6776",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",28.23271731695,31.1197809719,186.5,187.5,22
"6777",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",25.92470910335,29.11567419575,184,189,28
"6778",2005,"Other levels","Grass","No Final",NA,"NO","RR","LR",26.6995208761,31.87542778915,188,179,31
"6779",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",27.28815879535,23.86447638605,184.5,183,21
"6780",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",21.86721423685,23.4674880219,184,185.5,28
"6781",2005,"Other levels","Grass","No Final",NA,"NO","RR","RR",24.71184120465,30.24914442165,190.5,189,26
"6782",2005,"Other levels","Grass","No Final",NA,"NO","RR","UU",28.5325119781,27.3045859001,184,NA,22
"6783",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.14510609175,26.41615331965,190.5,185,17
"6784",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.14510609175,30.22313483915,190.5,180,26
"6785",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",26.41615331965,20.1752224504,185,185,27
"6786",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",30.22313483915,22.0930869268,180,196,22
"6787",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",26.41615331965,28.0629705681,185,187.5,26
"6788",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",28.14510609175,29.02669404515,190.5,181.5,21
"6789",2005,"Other levels","Clay","Final",NA,"NO","LR","LR",20.1752224504,22.417522245,185,189,16
"6790",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",30.22313483915,27.2142368241,180,182.5,19
"6791",2005,"Other levels","Clay","No Final",NA,"NO","LR","LR",22.417522245,27.5318275154,189,179,33
"6792",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",26.41615331965,25.446954141,185,184,19
"6793",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",29.02669404515,27.9151266256,181.5,184,16
"6794",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",22.0930869268,24.726899384,196,190.5,22
"6795",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",28.14510609175,27.75770020535,190.5,NA,14
"6796",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",20.1752224504,25.0198494182,185,190,20
"6797",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",28.0629705681,23.73853524985,187.5,176.5,16
"6798",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",26.5256673511,25.37029431895,185,183,20
"6799",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.37029431895,25.83846680355,183,184,19
"6800",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",26.5256673511,27.96440793975,185,184,22
"6801",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.37029431895,31.7823408624,183,181.5,20
"6802",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",27.96440793975,24.765229295,184,190.5,20
"6803",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.83846680355,28.1916495551,184,180,17
"6804",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",26.5256673511,28.79671457905,185,180,19
"6805",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.37029431895,28.10130047915,183,187.5,15
"6806",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",24.765229295,29.05133470225,190.5,186.5,27
"6807",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.83846680355,27.5071868583,184,184,18
"6808",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",26.5256673511,18.09993155375,185,190,15
"6809",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",28.79671457905,28.90212183435,180,NA,17
"6810",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",28.1916495551,27.1266255989,180,195.5,20
"6811",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",31.7823408624,29.780971937,181.5,176.5,18
"6812",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",27.96440793975,23.3032169747,184,183,16
"6813",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",30.0260095825,25.56194387405,183,169,27
"6814",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",30.0260095825,28.81587953455,183,180,18
"6815",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.56194387405,28.9212867899,169,NA,29
"6816",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",25.56194387405,36.75701574265,169,181.5,26
"6817",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.9212867899,25.3894592745,NA,183,NA
"6818",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",30.0260095825,25.16632443535,183,176.5,17
"6819",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",28.81587953455,26.47364818615,180,185,17
"6820",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",26.47364818615,32.05612594115,185,186.5,23
"6821",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",36.75701574265,30.0876112252,181.5,184,33
"6822",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",25.3894592745,28.083504449,183,181.5,30
"6823",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",30.0260095825,25.98631074605,183,188,18
"6824",2005,"Other levels","Clay","No Final",NA,"NO","LR","LL",28.81587953455,27.7070499658,180,185.5,19
"6825",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",28.9212867899,21.5071868583,NA,186.5,32
"6826",2005,"Other levels","Clay","No Final",NA,"NO","LR","LR",25.16632443535,21.87816564,176.5,NA,19
"6827",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",25.56194387405,31.24572210815,169,175.5,17
"6828",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",26.45448323065,27.5701574264,185,179,22
"6829",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",26.45448323065,19.43326488705,185,NA,18
"6830",2005,"Other levels","Clay","Final",NA,"NO","LR","LL",27.5701574264,20.3983572895,179,186.5,17
"6831",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",19.43326488705,32.03696098565,NA,186.5,16
"6832",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",27.5701574264,28.60780287475,179,188,NA
"6833",2005,"Other levels","Clay","Final",NA,"NO","LL","RR",20.3983572895,36.73785078715,186.5,181.5,25
"6834",2005,"Other levels","Clay","Final",NA,"NO","RR","LL",26.45448323065,27.6878850103,185,185.5,25
"6835",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",32.03696098565,25.7002053388,186.5,186.5,27
"6836",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",28.60780287475,30.05886379195,188,191.5,31
"6837",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",36.73785078715,24.4613278576,181.5,180,28
"6838",2005,"Other levels","Clay","No Final",NA,"NO","LL","RR",27.6878850103,25.69746748805,185.5,175.5,23
"6839",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",26.45448323065,27.7713894593,185,188,20
"6840",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",19.43326488705,22.1314168378,NA,196,35
"6841",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",27.5701574264,26.0273785079,179,183,36
"6842",2005,"Other levels","Clay","No Final",NA,"NO","LL","RR",20.3983572895,26.1464750171,186.5,181.5,19
"6843",2005,"Other levels","Clay","Final",NA,"NO","LR","LR",30.26009582475,24.9568788501,184,190.5,17
"6844",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",30.26009582475,23.38261464755,184,NA,14
"6845",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",24.9568788501,28.3832991102,190.5,180,29
"6846",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",30.26009582475,26.52703627655,184,185.5,31
"6847",2005,"Other levels","Clay","Final",NA,"NO","RR","RR",28.3832991102,28.21629021215,180,185,21
"6848",2005,"Other levels","Clay","Final",NA,"NO","LR","RR",24.9568788501,28.58042436685,190.5,184,29
"6849",2005,"Other levels","Clay","Final",NA,"NO","RR","LR",23.38261464755,25.2087611225,NA,184,NA
"6850",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",24.9568788501,28.79945242985,190.5,188,30
"6851",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",23.38261464755,36.92950034225,NA,181.5,30
"6852",2005,"Other levels","Clay","No Final",NA,"NO","LR","LR",30.26009582475,21.43737166325,184,NA,NA
"6853",2005,"Other levels","Clay","No Final",NA,"NO","RR","LR",28.21629021215,31.5592060233,185,188,17
"6854",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",26.52703627655,31.1457905544,185.5,177.5,30
"6855",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",28.3832991102,23.60027378505,180,179,19
"6856",2005,"Other levels","Clay","No Final",NA,"NO","RR","RR",28.58042436685,29.81930184805,184,185.5,23
"6857",2005,"Other levels","Clay","No Final",NA,"NO","LR","RR",25.2087611225,29.9726214921,184,176.5,17
"6858",2005,"Other levels","Carpet","Final",NA,"NO","RR","RR",27.1731690623,28.2819986311,183,188,24
"6859",2005,"Other levels","Carpet","Final",NA,"NO","RR","LR",27.1731690623,27.4880219028,183,191.5,26
"6860",2005,"Other levels","Carpet","Final",NA,"NO","RR","LR",28.2819986311,32.5393566051,188,180,21
"6861",2005,"Other levels","Carpet","Final",NA,"NO","LR","RR",27.4880219028,27.12251882275,191.5,180,33
"6862",2005,"Other levels","Carpet","Final",NA,"NO","LR","RR",32.5393566051,25.34702258725,180,193,19
"6863",2005,"Other levels","Carpet","Final",NA,"NO","RR","RR",28.2819986311,26.250513347,188,189.5,23
"6864",2005,"Other levels","Carpet","Final",NA,"NO","RR","RR",27.1731690623,25.62765229295,183,199,NA
"6865",2005,"Other levels","Carpet","No Final",NA,"NO","LR","RR",27.4880219028,28.4229979466,191.5,185.5,15
"6866",2005,"Other levels","Carpet","No Final",NA,"NO","LR","RR",32.5393566051,28.29431895965,180,174,17
"6867",2005,"Other levels","Carpet","No Final",NA,"NO","RR","RR",25.62765229295,30.8706365503,199,184,22
"6868",2005,"Other levels","Carpet","No Final",NA,"NO","RR","RR",28.2819986311,23.3579739904,188,184,21
"6869",2005,"Other levels","Carpet","No Final",NA,"NO","RR","RR",25.34702258725,27.7686516085,193,192,18
"6870",2005,"Other levels","Carpet","No Final",NA,"NO","RR","RR",27.1731690623,31.17590691305,183,188,23
"6871",2005,"Other levels","Carpet","No Final",NA,"NO","RR","RR",26.250513347,31.62765229295,189.5,180,31
"6872",2005,"Other levels","Carpet","No Final",NA,"NO","RR","RR",27.12251882275,23.394934976,180,182.5,28
"6873",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",29.51266255985,30.47227926075,175,180,18
"6874",2005,"Other levels","Hard","Final",NA,"NO","LR","LR",29.51266255985,31.21834360025,175,186.5,25
"6875",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",30.47227926075,21.9589322382,180,189,22
"6876",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",31.21834360025,25.5345653662,186.5,182.5,16
"6877",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",30.47227926075,30.0041067762,180,190.5,14
"6878",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",29.51266255985,33.35249828885,175,181.5,16
"6879",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",21.9589322382,23.5140314853,189,183,NA
"6880",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",31.21834360025,26.424366872,186.5,175.5,21
"6881",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",30.47227926075,26.38877481175,180,189,16
"6882",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",33.35249828885,27.09514031485,181.5,184,23
"6883",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",23.5140314853,28.22450376455,183,188,21
"6884",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",30.0041067762,25.7453798768,190.5,190.5,23
"6885",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",29.51266255985,27.20602327175,175,188,16
"6886",2005,"Other levels","Hard","No Final",NA,"YES","RR","RR",25.5345653662,29.9753593429,182.5,184,2
"6887",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",21.9589322382,30.0876112252,189,191.5,15
"6888",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",33.23750855575,22.26420260095,181.5,188,19
"6889",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",33.23750855575,25.81930184805,181.5,185.5,NA
"6890",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",22.26420260095,29.7399041752,188,194.5,36
"6891",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",33.23750855575,28.9815195072,181.5,184,31
"6892",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",29.7399041752,26.8733744011,194.5,180,25
"6893",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",25.81930184805,25.6386036961,185.5,169,22
"6894",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",22.26420260095,29.15537303215,188,185.5,29
"6895",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",25.81930184805,30.69815195075,185.5,184,23
"6896",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",26.8733744011,32.13278576315,180,186.5,24
"6897",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",28.9815195072,36.8336755647,184,181.5,21
"6898",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",29.15537303215,28.7036276523,185.5,188,21
"6899",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",33.23750855575,30.35728952775,181.5,180,30
"6900",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",29.7399041752,30.4914442163,194.5,188,27
"6901",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",22.26420260095,22.7488021903,188,180,35
"6902",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",25.6386036961,25.4661190965,169,183,18
"6903",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",33.59890485965,27.00752908965,190,180,17
"6904",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",33.59890485965,36.96783025325,190,181.5,15
"6905",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",27.00752908965,33.37166324435,180,181.5,23
"6906",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",33.59890485965,21.7905544148,190,181.5,14
"6907",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",27.00752908965,27.11841204655,180,180,13
"6908",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",36.96783025325,26.60643394935,181.5,188,13
"6909",2005,"Other levels","Hard","Final",NA,"NO","RR","RR",33.37166324435,27.1348391513,181.5,183,16
"6910",2005,"Other levels","Hard","No Final",NA,"NO","LR","LR",33.59890485965,27.0280629706,190,179,21
"6911",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",27.00752908965,25.3045859001,180,177.5,15
"6912",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",36.96783025325,25.0431211499,181.5,194.5,17
"6913",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",33.37166324435,29.2320328542,181.5,180.5,27
"6914",2005,"Other levels","Hard","No Final",NA,"NO","RR","LR",21.7905544148,31.62902121835,181.5,182.5,16
"6915",2005,"Other levels","Hard","No Final",NA,"NO","RR","LL",27.1348391513,27.9178644764,183,185.5,22
"6916",2005,"Other levels","Hard","No Final",NA,"NO","RR","RR",27.11841204655,29.1362080767,180,181.5,26
"6917",2005,"Other levels","Hard","No Final",NA,"NO","LR","RR",26.60643394935,29.73990417525,188,186.5,15
"6918",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",32.1861738535,25.8576317591,181.5,181.5,18
"6919",2005,"Other levels","Hard","Final",NA,"NO","RR","LR",32.1861738535,25.5770020534,181.5,189.5,16
"6920",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",25.8576317591,22.5516769336,181.5,181.5,22
"6921",2005,"Other levels","Hard","Final",NA,"YES","RR","RR",32.1861738535,30.0848733744,181.5,184,4
"6922",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",25.8576317591,31.8959616701,181.5,174,19
"6923",2005,"Other levels","Hard","Final",NA,"YES","RR","RR",22.5516769336,22.7186858316,181.5,190.5,3
"6924",2005,"Other levels","Hard","Final",NA,"NO","LR","RR",25.5770020534,32.98562628335,189.5,189,37
"6925",2005,"Other levels","Hard","No Final",NA,"NO","RR","LR",22.7186858316,32.8514715948,190.5,190,35
"6926",2005,"Other levels","Hard","No Final",NA,"NO","RR","LR",32.98562628335,26.7022587269,189,191.5,17
"6927",2005,"Other levels","Hard","No Final",NA,"NO","RR","LR",32.1861738535,27.87816564,181.5,184,17
